ID_STRUTTURA,PROVINCIA,NOME_COMUNE,DENOMINAZIONE_STRUTTURA,CATEGORIA,CLASSIFICAZIONE,INDIRIZZO,CAP,FRAZIONE,LOCALITA,EMAIL,TEL,FAX,WEB,CAMERE,SUITE,LETTI,BAGNI,PRIMA_COLAZIONE,IN_ABITATO,SUL_LAGO,VICINO_ELIPORTO,VICINO_AEREOPORTO,ZONA_CENTRALE,VICINO_IMP_RISALITA,ZONA_PERIFERICA,ZONA_STAZIONE_FS,ATTREZZATURE,ATTREZZATURE_CARTE,ATTREZZATURE_LINGUE,ATTREZZATURE_SPORT,ATTREZZATURE_CONGRESSI,geo_y,geo_x,location
9507658,MI,MILANO,LIGURIA,Alberghiere,Alberghi 2 stelle,VIA GIUSEPPE RIPAMONTI 134,20141,,,info@hotelliguriamilano.it,02 5392379,02 57404762,www.hotelliguriamilano.it (http://www.hotelliguriamilano.it),28,,51,29,1,,,,,1,,,,"Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Riscaldamento,Sala lettura separata,Sala televisione separata,WI-FI in aree comuni",,"Francese,Inglese",,,9.20028209,45.43789239,"(45.43789239, 9.20028209)"
9503704,MI,MILANO,DI PORTA ROMANA,Alberghiere,Alberghi 3 stelle,VIA LAZZARO PAPI 18,20135,,,hotelportaromana@libero.it,02 55185890,02 55180189,www.hotelportaromanamilan.com (http://www.hotelportaromanamilan.com),36,,57,36,,,,,,1,,,,"Accettazione animali domestici,Aria condizionata non centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Parcheggio non custodito,Riscaldamento","American express,Diners,Master Card,Visa","Cinese,Francese,Inglese,Spagnolo,Tedesco",,,9.20761219,45.45116852,"(45.45116852, 9.20761219)"
9510564,MI,MILANO,UNA HOTEL CENTURY,Alberghiere,Alberghi 4 stelle,VIA FABIO FILZI 25/B,20124,,,una@pec.unahotels.com,02 675041,02 66980602,www.unahotels.it (http://www.unahotels.it),144,,362,146,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parco o giardino,Riscaldamento,Ristorante,Sala lettura separata,Sala televisione separata,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Eurocard,JCB,Maestro,Master Card,Visa","Francese,Inglese,Spagnolo",,"Congressi capacita' Max 80,Congressi capacita' Min 6,Numero sale congressi 2",9.20033945,45.48440425,"(45.48440425, 9.20033945)"
9502137,MI,MILANO,ALGA,Alberghiere,Alberghi 3 stelle,VIA DEL MARE 93,20142,,,algahotel@duetorrihotels.com,02 8464041,02 8467576,www.hotelalgamilano.it (http://www.hotelalgamilano.it),87,6,174,87,1,1,,,,,,,,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Lavaggio e stiratura biancheria,Parcheggio custodito,Parcheggio non custodito,Parco o giardino,Pizzeria,Pulizia calzature,Riscaldamento,Ristorante,Sala televisione separata,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Master Card,Visa","Francese,Inglese,Spagnolo","Bowling,Campo da golf,Campo da tennis,Equitazione,Fitness/centro salute,Pattinaggio su ghiaccio,Piscina coperta","Congressi capacita' Max 150,Congressi capacita' Min 2,Numero sale congressi 6",9.15734429,45.4192008,"(45.4192008, 9.15734429)"
9410422,MI,MILANO,PANIZZA,Alberghiere,Alberghi 3 stelle,VIA BARTOLOMEO PANIZZA 5,20144,,,info@hotelpanizza.it,02 4690604,02 43400460,www.hotelpanizza.it (http://www.hotelpanizza.it),18,,31,22,,,,,,,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Parcheggio custodito,Riscaldamento,Sala accoglienza,Sala lettura separata,Sala televisione separata,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Key Client,Maestro,Master Card,Visa,Visa Electron","Inglese,Rumeno,Spagnolo",,,9.16344376,45.46421853,"(45.46421853, 9.16344376)"
9506694,MI,MILANO,PERUGINO,Alberghiere,Alberghi 3 stelle,VIA PERUGINO 12,20135,,,info@hotelperugino.it,02 55189164,02 5516830,www.hotelperugino.it (http://www.hotelperugino.it),32,,54,34,,,,,,1,,,,"Access. diversamente abili parziale,Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio custodito,Parco o giardino,Pulizia calzature,Riscaldamento,Roof garden,Sala accoglienza,Sala televisione separata,Servizio in camera,Solarium,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Key Client,Maestro,Master Card,Top Card,Visa,Visa Electron","Inglese,Rumeno,Russo,Spagnolo",,,9.21448245,45.45793602,"(45.45793602, 9.21448245)"
9505600,MI,MILANO,ANTARES HOTEL CONCORDE,Alberghiere,Alberghi 4 stelle,VIALE MONZA 132,20127,,,info@hotelconcordemilano.com,02 26112020,02 26147879,www.hotelconcordemilano.com (http://www.hotelconcordemilano.com),120,64,210,120,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Biciclette per ospiti,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Pulizia calzature,Riscaldamento,Ristorante,Ristorante vegetariano,Roof garden,Sala televisione separata,Servizi baby sitting,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","Key Client,Master Card,Visa,Visa Electron","Francese,Inglese,Portoghese,Rumeno,Russo,Tedesco",,"Congressi capacita' Max 300,Congressi capacita' Min 10,Numero sale congressi",9.2216683,45.50236048,"(45.50236048, 9.2216683)"
9514578,MI,MILANO,TERMINAL,Alberghiere,Alberghi 3 stelle,VIA PONTE SEVESO 38,20125,,,info@hotelterminalmilano.com,02 66711381,02 67078366,www.hotelterminalmilano.com (http://www.hotelterminalmilano.com),47,,87,47,,,,,,,,,1,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Parcheggio custodito,Riscaldamento,Servizio in camera,Televisione satellitare",Tutte,"Cinese,Francese,Inglese",,"Congressi capacita' Max 15,Congressi capacita' Min 15,Numero sale congressi",9.20524446,45.48989588,"(45.48989588, 9.20524446)"
9508742,MI,MILANO,FIORELLA,Alberghiere,Alberghi 3 stelle,VIA MARGHERA 14,20149,,,info@hotelfiorellamilano.it,02 4692302,02 36514836,www.hotelfiorellamilano.it (http://www.hotelfiorellamilano.it),20,,33,21,1,,,,,1,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Parcheggio custodito,Riscaldamento,Sala accoglienza,Sala lettura separata,Sala televisione separata,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,Diners,Eurocard,JBC,JCB,JCV,Key Client,Maestro,Master Card","Francese,Inglese,Spagnolo",,,9.15375199,45.4673516,"(45.4673516, 9.15375199)"
9508782,MI,MILANO,BEST WESTERN HOTEL MAJOR,Alberghiere,Alberghi 4 stelle,VIALE ISONZO 2,20135,,,info@hmajor.it,02 55188335,02 55183140,www.bwhotelmajor-mi.it (http://www.bwhotelmajor-mi.it),65,8,113,68,,,,,,1,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio non custodito,Pulizia calzature,Riscaldamento,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,Carta Moneta,CartaSi,Carte Blanche,Citibank,Eurocard,JCB,Key Client,Maestro,Master Card,Top Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,,9.20959913,45.44719827,"(45.44719827, 9.20959913)"
9503222,MI,MILANO,CONVERTINI,Alberghiere,Alberghi 2 stelle,VIA SAN MAMETE 12,20128,,,albergoconvertini@gmail.com,02 2563014,02 2563014,www.hotelconvertini.com (http://www.hotelconvertini.com),13,,24,10,,,,,,,,,,"Accesso a mezzi pubblici,Bar,Custodia valori in cassaforte,Estintori,Parcheggio non custodito,Riscaldamento,Sala lettura separata,WI-FI in aree comuni","Bancomat,Master Card,Visa","Francese,Inglese",,,9.2477753,45.51079669,"(45.51079669, 9.2477753)"
9513842,MI,MILANO,NH MACHIAVELLI,Alberghiere,Alberghi 4 stelle,VIA LAZZARETTO 5,20124,,,nhmachiavelli@nh-hotels.com,02 631141,02 6599800,www.nh-hotels.com (http://www.nh-hotels.com),103,6,190,103,,,,,,1,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Riscaldamento,Ristorante,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Citibank,Diners,Eurocard,JBC,JCB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,"Congressi capacita' Max 100,Congressi capacita' Min 10,Numero sale congressi 6",9.20188034,45.4776279,"(45.4776279, 9.20188034)"
9502738,MI,MILANO,DEMIDOFF,Alberghiere,Alberghi 3 stelle,VIA PLINIO 2,20129,,,demidoff@milanohotels.com,02 29513889,02 29405816,www.milanohotels.com (http://www.milanohotels.com),43,,63,44,,,,,,1,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Jacuzzi/Idromassaggio,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Top Card,Visa","Francese,Inglese,Russo,Spagnolo,Tedesco",,,9.21146419,45.47978224,"(45.47978224, 9.21146419)"
9410447,MI,MILANO,ALESSANDER,Alberghiere,Alberghi 2 stelle,VIA CORTINA D'AMPEZZO 17,20139,,,info@hotelalessander.com,02 5398599,02 56611389,www.hotelalessander.com (http://www.hotelalessander.com),13,,23,13,1,,,,,,,1,,"Accesso a mezzi pubblici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Riscaldamento","Bancomat,Maestro,Master Card,Visa",Inglese,,,9.20824907,45.43530697,"(45.43530697, 9.20824907)"
9535224,MI,MILANO,IL GIRASOLE,Alberghiere,Alberghi 3 stelle,VIA DOBERDO' 19,20126,,,info@ilgirasolemilano.com,02 27080738,02 36215516,www.ilgirasolemilano.com (http://www.ilgirasolemilano.com),8,,13,10,1,,,,,,,,,"Bar,Biciclette per ospiti,Bigliardo,Estintori,Internet point,Parcheggio non custodito,Riscaldamento,Servizio in camera,Trasporto clienti stazione,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,Key Client,Maestro,Master Card,Visa,Visa Electron","Inglese,Spagnolo",,,9.22382305,45.51912873,"(45.51912873, 9.22382305)"
102716350,MI,MILANO,FIFTY HOUSE,Alberghiere,Alberghi 5 stelle,VIA BENVENUTO CELLINI 14,20129,,,info@fiftyhouse.com,025455654,,www.fiftyhouse.com (http://www.fiftyhouse.com),49,39,137,49,1,,,,,,,,,"Access. diversamente abili parziale,Access. diversamente abili totale,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Parcheggio custodito,Parcheggio non custodito,Riscaldamento,Servizi baby sitting,Servizio in camera,WI-FI in aree comuni","American express,Bancomat,CartaSi,JBC,Master Card,Visa,Visa Electron","Arabo,Cinese,Francese,Inglese",,"Congressi capacita' Max 12,Congressi capacita' Min,Numero sale congressi",9.20881938,45.46359098,"(45.46359098, 9.20881938)"
9538736,MI,MILANO,HOTEL ADAM,Alberghiere,Alberghi 4 stelle,VIA PALMANOVA 153,20132,,,info@hoteladam.com,02 26309025,02 25902439,www.hoteladammilan.com (http://www.hoteladammilan.com),58,,103,60,1,,,,,,,,,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Parcheggio non custodito,Riscaldamento,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Master Card,Visa,Visa Electron","Arabo,Francese,Inglese,Spagnolo",,,9.24679125,45.50465915,"(45.50465915, 9.24679125)"
9509341,MI,MILANO,MENNINI,Alberghiere,Alberghi 3 stelle,VIA NAPO TORRIANI 14,20124,,,menhot@tin.it,02 6690951,02 6693437,www.hotelmennini.com (http://www.hotelmennini.com),62,6,116,62,,,,,,,,,1,"Accettazione animali domestici,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Riscaldamento,Servizi baby sitting,Servizio congressi,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,AmexCo,Bancomat,Carta Moneta,CartaSi,Diners,JCB,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Giapponese,Inglese,Portoghese,Russo,Spagnolo,Tedesco",,"Congressi capacita' Max 40,Numero sale congressi",9.20341026,45.48190973,"(45.48190973, 9.20341026)"
9410486,MI,MILANO,CASA MIA,Alberghiere,Alberghi 2 stelle,VIALE VITTORIO VENETO 30,20124,,,info@hotelcasamiamilano.it,02 6575249,02 92877803,www.hotelcasamiamilano.it (http://www.hotelcasamiamilano.it),15,,24,16,1,,,,,,,,1,"Accettazione gruppi,Aria condizionata centralizzata,Bar,Estintori,Internet point,Riscaldamento,Sala accoglienza,Sala televisione separata,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Eurocard,Maestro,Master Card,Visa,Visa Electron","Inglese,Spagnolo",,,9.19863228,45.47768512,"(45.47768512, 9.19863228)"
9506375,MI,MILANO,TRENTINA,Alberghiere,Alberghi 2 stelle,VIA FILIPPINO LIPPI 50,20131,,,trentina@htrentina.it,02 2361208,02 2361297,www.htrentina.it (http://www.htrentina.it),10,,18,10,1,,,,,1,,,,"Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Bar,Estintori,Riscaldamento,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Arabo,Francese,Inglese,Portoghese,Russo,Spagnolo",,,9.2211806,45.48329664,"(45.48329664, 9.2211806)"
9504316,MI,MILANO,NIZZA,Alberghiere,Alberghi 2 stelle,VIA NICOLA ANTONIO PORPORA 18,20131,,,info@hotelnizzamilano.it,02 29521382,02 29521382,www.hotelnizzamilano.it (http://www.hotelnizzamilano.it),11,,20,11,,,,,,,,,1,"Accettazione gruppi,Aria condizionata centralizzata,Bar,Estintori,Riscaldamento,Sala lettura separata,Sala televisione separata,SKY,WI-FI in aree comuni","Bancomat,CartaSi,Maestro,Master Card,Visa,Visa Electron","Cinese,Inglese,Spagnolo",,,9.21972731,45.48601426,"(45.48601426, 9.21972731)"
9504083,MI,MILANO,BERNA,Alberghiere,Alberghi 4 stelle,VIA NAPO TORRIANI 18,20124,,,info@hotelberna.com,02 677311,02 6693892,www.hotelberna.com (http://www.hotelberna.com),100,,162,100,,,,,,,,,1,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Lavaggio e stiratura biancheria,Riscaldamento,Sala lettura separata,Sala televisione separata,Servizio congressi","American express,JCB,Master Card,Visa","Francese,Inglese,Spagnolo,Tedesco",,,9.20332846,45.48229184,"(45.48229184, 9.20332846)"
9511934,MI,MILANO,BOGART 2,Alberghiere,Alberghi 3 stelle,VIA AOSTA 2,20155,,,info@hotelbogart.com,02 83439220,02 83439221,www.hotelbogart.com (http://www.hotelbogart.com),15,,25,16,1,,,,,,,,,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Parcheggio non custodito,Riscaldamento,Sala accoglienza,Sala televisione separata,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","Bancomat,Carta Moneta,CartaSi,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Rumeno,Russo",,,9.16671165,45.4914609,"(45.4914609, 9.16671165)"
9508702,MI,MILANO,LIDO,Alberghiere,Alberghi 3 stelle,VIA RICCARDO GALLI 8,20148,,,info@lidohotelmilano.com,02 33000420,02 39211429,www.lidohotelmilano.com (http://www.lidohotelmilano.com),27,,36,28,1,,,,,,,,,"Accesso a mezzi pubblici,Accettazione animali domestici,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Riscaldamento,WI-FI in aree comuni","American express,Bancomat,Master Card,Visa","Francese,Inglese,Russo,Tedesco",,,9.1440734,45.48136446,"(45.48136446, 9.1440734)"
9532226,MI,MILANO,THE YARD MILANO,Alberghiere,Alberghi 4 stelle,PIAZZA XXIV MAGGIO 8,20123,,,direzione@theyardmilano.com,02 89415901,02 89419893,www.theyardmilano.com (http://www.theyardmilano.com),26,2,56,27,,,,,,1,,,,"Access. diversamente abili totale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Autorimessa,Biciclette per ospiti,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Lavaggio e stiratura biancheria,Parcheggio non custodito,Riscaldamento,Sala accoglienza,Sala lettura separata,Sala televisione separata,Servizio in camera,SKY,Televisione satellitare,Videogiochi,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Svedese",,,9.17919462,45.45305237,"(45.45305237, 9.17919462)"
9535235,MI,MILANO,IL GIRASOLE DEPENDANCE,Alberghiere,Alberghi 2 stelle,VIA DOBERDO' 19,20126,,,info@ilgirasolemilano.com,02 27080738,02 36215516,www.bbilgirasole.it (http://www.bbilgirasole.it),2,,4,2,1,,,,,,,,,"Biciclette per ospiti,Custodia valori in cassette sicurezza,Parcheggio non custodito,Riscaldamento,Servizio in camera,Trasporto clienti stazione","American express,Bancomat,Carta Moneta,CartaSi,Key Client,Maestro","Inglese,Spagnolo",,,9.22382305,45.51912873,"(45.51912873, 9.22382305)"
9503113,MI,MILANO,SIRO,Alberghiere,Alberghi 2 stelle,VIA GIULIO E CORRADO VENINI 59,20127,,,info@hotelsiro.it,02 26148307,02 26146723,www.hotelsiro.it (http://www.hotelsiro.it),12,,21,12,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accettazione animali domestici,Aria condizionata centralizzata,Estintori,Riscaldamento","Bancomat,Carta Moneta,CartaSi,Maestro,Master Card,Visa,Visa Electron","Francese,Indiano,Inglese,Portoghese,Spagnolo,Tedesco",,,9.21602313,45.49161461,"(45.49161461, 9.21602313)"
9509944,MI,MILANO,DUE GIARDINI,Alberghiere,Alberghi 2 stelle,VIA BENEDETTO MARCELLO 47,20124,,,duegiardinihotel@libero.it,02 29521093,02 29516933,www.hotelduegiardini.it (http://www.hotelduegiardini.it),10,,19,10,,,,,,,,,1,"Aria condizionata centralizzata,Estintori,Riscaldamento","American express,AmexCo,Bancomat,Carta Moneta,CartaSi,JCV,Maestro,Master Card,Visa","Francese,Inglese",,,9.20767752,45.48083637,"(45.48083637, 9.20767752)"
9410065,MI,MILANO,SILVER HOTEL MOTEL,Alberghiere,Alberghi 4 stelle,VIA RICCARDO LOMBARDI 9/11,20153,,,info@silverhm.com,02 48916779,02 48917003,www.silverhm.com (http://www.silverhm.com),37,2,74,37,1,,,,,,,,,"Access. diversamente abili totale,Accesso a vetture private,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Jacuzzi/Idromassaggio,Lavaggio e stiratura biancheria,Parcheggio custodito,Parco o giardino,Pulizia calzature,Riscaldamento,Ristorante,Sala accoglienza,Sala lettura separata,Sala televisione separata,Servizi baby sitting,Servizio congressi,Servizio in camera,Televisione satellitare,Trasporto clienti stazione,WI-FI in aree comuni","American express,Bancomat,Carta Moneta,CartaSi,Citibank,Eurocard,JBC,JCB,Key Client,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,"Congressi capacita' Max 40,Numero sale congressi",9.06776048,45.46077028,"(45.46077028, 9.06776048)"
9506264,MI,MILANO,AURIGA,Alberghiere,Alberghi 4 stelle,VIA GIOVANNI BATTISTA PIRELLI 7,20124,,,auriga@auriga-milano.com,02 66985851,02 66980698,www.auriga-milano.com (http://www.auriga-milano.com),52,,91,52,1,,,,,,,,1,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Riscaldamento,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,Bank Americard,Carta Moneta,CartaSi,Diners,Eurocard,JCB,Master Card,Top Card,Visa,Visa Electron","Francese,Inglese,Spagnolo,Tedesco",,"Congressi capacita' Max 25,Congressi capacita' Min,Numero sale congressi",9.20147615,45.48426907,"(45.48426907, 9.20147615)"
9503268,MI,MILANO,SHERATON DIANA MAJESTIC,Alberghiere,Alberghi 4 stelle,VIALE PIAVE 42,20129,,,sheraton.diana@sheratondianamajestic.com,02 20581,02 20582058,sheratondianamajestic.com (http://sheratondianamajestic.com),106,7,194,109,,,,,,,,,1,"Access. diversamente abili parziale,Accesso a mezzi pubblici,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Fitness/centro salute,Internet point,Lavaggio e stiratura biancheria,Parcheggio non custodito,Parco o giardino,Pulizia calzature,Riscaldamento,Ristorante,Servizi baby sitting,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,CartaSi,Diners,JCB,Master Card,Visa","Francese,Inglese,Spagnolo",Fitness/centro salute,"Congressi capacita' Max 150,Congressi capacita' Min 15,Numero sale congressi 4",9.20651603,45.47394926,"(45.47394926, 9.20651603)"
9505113,MI,MILANO,ST. GEORGE,Alberghiere,Alberghi 4 stelle,VIALE TUNISIA 9,20124,,,info@hotelstgeorge.it,02 29516375,02 2043852,www.hotelstgeorge.it (http://www.hotelstgeorge.it),50,6,97,51,,,,,,1,,,1,"Accesso a mezzi pubblici,Accesso a vetture private,Accettazione gruppi,Area fumatori,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Lavaggio e stiratura biancheria,Parcheggio non custodito,Riscaldamento,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Diners,JCB,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Rumeno,Spagnolo",,,9.20584021,45.47709946,"(45.47709946, 9.20584021)"
9504148,MI,MILANO,SALERNO,Alberghiere,Alberghi 3 stelle,VIA VITRUVIO 18,20124,,,info@albergosalerno.it,02 2046870,02 29515608,www.albergosalerno.it (http://www.albergosalerno.it),19,,36,19,,,,,,,,,1,"Access. diversamente abili parziale,Accettazione gruppi,Aria condizionata centralizzata,Bar,Custodia valori in cassaforte,Estintori,Riscaldamento,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","Bancomat,CartaSi,Eurocard,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,"Congressi capacita' Max 25,Numero sale congressi",9.20826219,45.48153669,"(45.48153669, 9.20826219)"
9504021,MI,MILANO,SANT'AMBROEUS,Alberghiere,Alberghi 3 stelle,VIALE PAPINIANO 14,20123,,,info@hotelsantambroeus.it,02 48008989,02 48008687,www.hotelsantambroeus.it (http://www.hotelsantambroeus.it),52,,84,55,,,,,,1,,,,"Accesso a mezzi pubblici,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Estintori,Internet point,Lavaggio e stiratura biancheria,Riscaldamento,Servizio in camera,Televisione satellitare,WI-FI in aree comuni","American express,AmexCo,Bancomat,Bank Americard,CartaSi,Diners,Master Card,Visa","Francese,Inglese,Spagnolo,Tedesco",,,9.16585793,45.46037074,"(45.46037074, 9.16585793)"
9513356,MI,MILANO,MILAN MARRIOTT,Alberghiere,Alberghi 4 stelle,VIA GEORGE WASHINGTON 66,20146,,,mhrs.milit.ays@marriotthotels.com,02 48521,02 4818925,www.milanmarriotthotel.com (http://www.milanmarriotthotel.com),322,10,645,322,,,,,,1,,,,"Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Custodia valori in cassaforte,Custodia valori in cassette sicurezza,Estintori,Internet point,Lavaggio e stiratura biancheria,Negozio,Parcheggio custodito,Riscaldamento,Ristorante,Ristorante vegetariano,Servizio congressi,Servizio in camera,SKY,Televisione satellitare,WI-FI in aree comuni","American express,Bancomat,CartaSi,Citibank,Diners,JCB,JTB,Maestro,Master Card,Visa","Francese,Inglese,Spagnolo,Tedesco",Fitness/centro salute,"Congressi capacita' Max 1200,Congressi capacita' Min 10,Numero sale congressi 21",9.15479614,45.4607199,"(45.4607199, 9.15479614)"
9535668,MI,MILANO,HOTEL  DA VINCI MILANO,Alberghiere,Alberghi 4 stelle,VIA SENIGALLIA 6,20161,,,manager@hoteldavincimilano.it,02 83993000,,www.hoteldavincimilano.it (http://www.hoteldavincimilano.it),307,17,614,307,1,,,,,,,,1,"Access. diversamente abili totale,Accesso a vetture private,Accettazione animali domestici,Accettazione gruppi,Aria condizionata centralizzata,Ascensore,Bar,Estintori,Fitness/centro salute,Parcheggio custodito,Parco o giardino,Riscaldamento,Ristorante,Servizio congressi,Servizio in camera,WI-FI in aree comuni","American express,Bancomat,Diners,Maestro,Master Card,Visa,Visa Electron","Francese,Inglese,Spagnolo",,"Congressi capacita' Max 800,Congressi capacita' Min 2,Numero sale congressi 15",9.17092299,45.53207317,"(45.53207317, 9.17092299)"
